Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-00880,09/16/2014,09/19/2014,Standard Class,AA-10545,Consumer,United States,Chicago,AZ,57542,East,PRD-00080,Furniture,Bookcases,Bookcases Product,550.3,20,0.05,-61.19
ORD-00881,06/10/2014,06/16/2014,Second Class,AA-10396,Consumer,United States,Phoenix,IL,60361,East,PRD-00081,Furniture,Furnishings,Furnishings Product,5098.6,15,0.05,1255.48
ORD-00882,07/22/2013,07/27/2013,Same Day,AA-10329,Corporate,United States,Phoenix,CA,55116,South,PRD-00082,Office Supplies,Paper,Paper Product,1481.38,5,0.1,27.4
ORD-00883,08/01/2017,08/08/2017,Same Day,AA-10571,Consumer,United States,Houston,TX,11865,West,PRD-00083,Furniture,Bookcases,Bookcases Product,5642.65,13,0.15,1066.61
ORD-00884,11/03/2014,11/10/2014,Standard Class,AA-10430,Home Office,United States,Los Angeles,IL,75377,Central,PRD-00084,Furniture,Tables,Tables Product,668.35,8,0.2,178.32
ORD-00885,05/21/2017,05/24/2017,Standard Class,AA-10321,Corporate,United States,Phoenix,AZ,80481,West,PRD-00085,Office Supplies,Pens,Pens Product,4025.76,12,0.15,707.89
ORD-00886,08/18/2011,08/24/2011,Second Class,AA-10543,Consumer,United States,Houston,CA,15273,East,PRD-00086,Office Supplies,Pens,Pens Product,3605.96,9,0.05,771.02
ORD-00887,03/10/2017,03/11/2017,Second Class,AA-10457,Consumer,United States,Los Angeles,AZ,86188,Central,PRD-00087,Technology,Copiers,Copiers Product,1362.03,3,0.05,154.64
ORD-00888,03/16/2016,03/20/2016,Second Class,AA-10365,Consumer,United States,Phoenix,AZ,38179,Central,PRD-00088,Technology,Machines,Machines Product,318.75,3,0.0,20.76
ORD-00889,05/13/2014,05/15/2014,Same Day,AA-10606,Consumer,United States,Chicago,TX,88820,East,PRD-00089,Technology,Accessories,Accessories Product,1451.16,4,0.15,386.64
ORD-00890,07/10/2016,07/15/2016,Second Class,AA-10405,Corporate,United States,Chicago,AZ,75937,East,PRD-00090,Furniture,Furnishings,Furnishings Product,2533.69,17,0.1,-105.1
ORD-00891,12/08/2015,12/10/2015,Second Class,AA-10372,Consumer,United States,Houston,IL,22395,Central,PRD-00091,Office Supplies,Binders,Binders Product,166.41,1,0.2,13.7
ORD-00892,11/03/2014,11/06/2014,First Class,AA-10590,Home Office,United States,Houston,NY,99751,East,PRD-00092,Office Supplies,Pens,Pens Product,1535.19,4,0.05,-24.07
ORD-00893,11/01/2017,11/08/2017,Second Class,AA-10422,Home Office,United States,Los Angeles,IL,77694,Central,PRD-00093,Office Supplies,Paper,Paper Product,624.2,6,0.15,169.46
ORD-00894,09/04/2017,09/07/2017,First Class,AA-10528,Home Office,United States,Chicago,IL,68944,East,PRD-00094,Furniture,Tables,Tables Product,2171.44,9,0.1,48.8
ORD-00895,10/09/2015,10/13/2015,First Class,AA-10603,Home Office,United States,Los Angeles,TX,45940,West,PRD-00095,Groceries,Dairy,Dairy Product,383.49,1,0.15,-63.97
ORD-00896,04/08/2013,04/11/2013,Second Class,AA-10421,Consumer,United States,Phoenix,AZ,67685,East,PRD-00096,Furniture,Bookcases,Bookcases Product,259.23,12,0.15,71.17
ORD-00897,03/13/2012,03/14/2012,Same Day,AA-10353,Home Office,United States,Houston,CA,46718,Central,PRD-00097,Office Supplies,Pens,Pens Product,4006.16,11,0.2,328.2
ORD-00898,08/31/2011,09/01/2011,Same Day,AA-10366,Consumer,United States,New York,IL,64234,South,PRD-00098,Technology,Machines,Machines Product,2462.12,9,0.15,871.99
ORD-00899,09/08/2012,09/14/2012,First Class,AA-10468,Home Office,United States,Phoenix,IL,12864,South,PRD-00099,Office Supplies,Appliances,Appliances Product,1952.42,15,0.2,249.81
ORD-00900,10/06/2011,10/09/2011,First Class,AA-10475,Consumer,United States,Chicago,IL,89117,West,PRD-00000,Furniture,Furnishings,Furnishings Product,701.6,7,0.15,-44.47
ORD-00901,07/28/2012,07/29/2012,First Class,AA-10376,Consumer,United States,Phoenix,TX,14205,East,PRD-00001,Groceries,Dairy,Dairy Product,5264.63,13,0.0,1574.15
ORD-00902,01/15/2017,01/20/2017,Standard Class,AA-10566,Home Office,United States,Los Angeles,AZ,21498,Central,PRD-00002,Furniture,Bookcases,Bookcases Product,1109.62,3,0.2,-160.58
ORD-00903,11/03/2017,11/04/2017,Second Class,AA-10412,Home Office,United States,Phoenix,IL,69512,Central,PRD-00003,Technology,Accessories,Accessories Product,2143.8,9,0.05,407.89
ORD-00904,03/29/2011,04/01/2011,Same Day,AA-10520,Consumer,United States,Chicago,CA,86595,East,PRD-00004,Furniture,Chairs,Chairs Product,8316.58,20,0.0,-1620.71
ORD-00905,12/20/2016,12/22/2016,Standard Class,AA-10549,Consumer,United States,Phoenix,AZ,15171,South,PRD-00005,Office Supplies,Paper,Paper Product,1610.75,19,0.05,-122.92
ORD-00906,01/21/2017,01/23/2017,Same Day,AA-10493,Corporate,United States,Los Angeles,CA,56575,West,PRD-00006,Technology,Machines,Machines Product,5114.43,11,0.05,-403.93
ORD-00907,07/16/2012,07/20/2012,Same Day,AA-10540,Corporate,United States,Los Angeles,CA,59873,West,PRD-00007,Technology,Accessories,Accessories Product,227.54,1,0.05,6.43
ORD-00908,01/16/2012,01/19/2012,First Class,AA-10404,Corporate,United States,Los Angeles,CA,21900,East,PRD-00008,Technology,Copiers,Copiers Product,482.83,7,0.15,118.0
ORD-00909,05/11/2016,05/18/2016,Standard Class,AA-10445,Corporate,United States,Chicago,IL,18559,Central,PRD-00009,Technology,Accessories,Accessories Product,13.56,1,0.15,0.54
ORD-00910,05/16/2014,05/19/2014,Standard Class,AA-10432,Consumer,United States,Los Angeles,CA,84000,West,PRD-00010,Technology,Accessories,Accessories Product,284.26,16,0.1,67.59
ORD-00911,06/08/2012,06/10/2012,First Class,AA-10580,Corporate,United States,Phoenix,TX,30641,Central,PRD-00011,Office Supplies,Pens,Pens Product,6136.34,16,0.0,967.84
ORD-00912,12/07/2012,12/08/2012,Same Day,AA-10404,Consumer,United States,Chicago,TX,91960,East,PRD-00012,Office Supplies,Pens,Pens Product,5288.98,12,0.0,1438.25
ORD-00913,12/22/2013,12/29/2013,Second Class,AA-10479,Corporate,United States,New York,AZ,59418,South,PRD-00013,Technology,Phones,Phones Product,263.6,11,0.15,-47.31
ORD-00914,10/09/2012,10/13/2012,Same Day,AA-10366,Corporate,United States,Phoenix,TX,27616,West,PRD-00014,Technology,Machines,Machines Product,441.13,8,0.0,-58.47
ORD-00915,06/29/2014,07/04/2014,Standard Class,AA-10558,Corporate,United States,Houston,AZ,35727,South,PRD-00015,Groceries,Canned Goods,Canned Goods Product,841.05,5,0.2,16.27
ORD-00916,06/17/2013,06/20/2013,Standard Class,AA-10578,Consumer,United States,Los Angeles,IL,34199,East,PRD-00016,Office Supplies,Pens,Pens Product,2664.1,8,0.0,613.7
ORD-00917,09/08/2014,09/15/2014,Standard Class,AA-10551,Home Office,United States,Houston,NY,35938,South,PRD-00017,Furniture,Tables,Tables Product,2384.69,11,0.05,352.03
ORD-00918,02/28/2011,03/04/2011,First Class,AA-10388,Consumer,United States,Phoenix,TX,69258,South,PRD-00018,Technology,Copiers,Copiers Product,1226.48,6,0.0,175.7
ORD-00919,01/31/2016,02/03/2016,Second Class,AA-10449,Corporate,United States,Chicago,TX,81945,Central,PRD-00019,Groceries,Snacks,Snacks Product,2980.58,9,0.2,1056.11
ORD-00920,01/31/2012,02/02/2012,Standard Class,AA-10490,Consumer,United States,Houston,NY,25765,East,PRD-00020,Furniture,Chairs,Chairs Product,2627.91,12,0.0,995.59
ORD-00921,06/01/2012,06/06/2012,Second Class,AA-10492,Corporate,United States,Phoenix,CA,28574,South,PRD-00021,Furniture,Furnishings,Furnishings Product,3935.63,14,0.0,1494.66
ORD-00922,03/10/2011,03/15/2011,First Class,AA-10416,Home Office,United States,Los Angeles,AZ,31856,East,PRD-00022,Furniture,Tables,Tables Product,8195.91,19,0.2,-1408.08
ORD-00923,10/12/2012,10/14/2012,First Class,AA-10366,Consumer,United States,Houston,IL,61088,Central,PRD-00023,Office Supplies,Pens,Pens Product,1375.01,5,0.2,74.81
ORD-00924,05/05/2016,05/11/2016,First Class,AA-10554,Consumer,United States,Phoenix,AZ,18757,West,PRD-00024,Furniture,Tables,Tables Product,101.73,10,0.1,22.89
ORD-00925,08/08/2015,08/10/2015,Same Day,AA-10386,Corporate,United States,Phoenix,CA,42580,East,PRD-00025,Office Supplies,Binders,Binders Product,2307.9,6,0.05,80.18
ORD-00926,10/16/2011,10/18/2011,Second Class,AA-10430,Corporate,United States,Los Angeles,IL,52922,West,PRD-00026,Furniture,Tables,Tables Product,916.51,13,0.2,336.0
ORD-00927,04/25/2012,04/26/2012,Same Day,AA-10581,Consumer,United States,New York,IL,45665,West,PRD-00027,Furniture,Chairs,Chairs Product,4816.87,20,0.15,-99.74
ORD-00928,04/12/2015,04/14/2015,Standard Class,AA-10445,Consumer,United States,Phoenix,AZ,57520,South,PRD-00028,Technology,Accessories,Accessories Product,4152.95,14,0.15,1059.32
ORD-00929,07/18/2016,07/24/2016,First Class,AA-10536,Corporate,United States,Phoenix,IL,65003,East,PRD-00029,Groceries,Snacks,Snacks Product,1735.73,4,0.1,530.08
ORD-00930,12/31/2014,01/04/2015,First Class,AA-10357,Consumer,United States,Houston,AZ,89513,Central,PRD-00030,Technology,Phones,Phones Product,2063.11,16,0.15,-138.57
ORD-00931,10/20/2017,10/21/2017,Second Class,AA-10580,Corporate,United States,Phoenix,AZ,65290,Central,PRD-00031,Groceries,Snacks,Snacks Product,1256.42,20,0.0,182.65
ORD-00932,06/13/2011,06/20/2011,Same Day,AA-10492,Home Office,United States,New York,CA,84308,South,PRD-00032,Groceries,Dairy,Dairy Product,8228.36,19,0.0,2996.1
ORD-00933,04/09/2011,04/12/2011,First Class,AA-10483,Home Office,United States,Chicago,IL,42597,East,PRD-00033,Technology,Machines,Machines Product,5641.0,14,0.15,1746.78
ORD-00934,01/01/2016,01/08/2016,First Class,AA-10339,Home Office,United States,Houston,IL,32551,Central,PRD-00034,Furniture,Furnishings,Furnishings Product,3479.58,9,0.05,-258.78
ORD-00935,12/31/2011,01/01/2012,Same Day,AA-10485,Corporate,United States,Phoenix,TX,93817,South,PRD-00035,Furniture,Tables,Tables Product,4576.6,11,0.0,1594.96
ORD-00936,04/17/2015,04/24/2015,Second Class,AA-10418,Consumer,United States,Chicago,NY,24611,South,PRD-00036,Furniture,Furnishings,Furnishings Product,2101.57,12,0.15,709.21
ORD-00937,07/11/2017,07/12/2017,Same Day,AA-10473,Corporate,United States,Los Angeles,IL,79838,East,PRD-00037,Furniture,Tables,Tables Product,4069.66,13,0.0,-328.94
ORD-00938,06/14/2015,06/16/2015,Same Day,AA-10383,Consumer,United States,Los Angeles,AZ,30317,East,PRD-00038,Groceries,Snacks,Snacks Product,3105.76,10,0.0,-17.7
ORD-00939,04/18/2011,04/20/2011,Second Class,AA-10568,Consumer,United States,Chicago,CA,12722,Central,PRD-00039,Office Supplies,Pens,Pens Product,3510.53,8,0.15,662.57
ORD-00940,12/03/2015,12/08/2015,Same Day,AA-10527,Home Office,United States,Chicago,IL,44544,Central,PRD-00040,Office Supplies,Binders,Binders Product,2552.84,6,0.2,101.53
ORD-00941,02/25/2015,03/04/2015,Second Class,AA-10501,Home Office,United States,Phoenix,CA,22664,Central,PRD-00041,Office Supplies,Paper,Paper Product,3329.39,18,0.05,-23.31
ORD-00942,01/01/2017,01/03/2017,Same Day,AA-10475,Corporate,United States,Phoenix,NY,70324,Central,PRD-00042,Technology,Copiers,Copiers Product,4339.28,12,0.2,1269.88
ORD-00943,07/29/2016,08/01/2016,Same Day,AA-10538,Home Office,United States,Los Angeles,NY,99392,East,PRD-00043,Technology,Copiers,Copiers Product,284.38,1,0.2,54.08
ORD-00944,09/25/2011,09/27/2011,Same Day,AA-10456,Corporate,United States,Phoenix,IL,53323,South,PRD-00044,Furniture,Chairs,Chairs Product,5009.94,20,0.05,1962.51
ORD-00945,05/23/2017,05/24/2017,Standard Class,AA-10575,Home Office,United States,Chicago,AZ,25687,West,PRD-00045,Groceries,Beverages,Beverages Product,8825.17,18,0.2,-99.94
ORD-00946,11/19/2017,11/21/2017,Second Class,AA-10347,Consumer,United States,Houston,NY,53488,West,PRD-00046,Groceries,Beverages,Beverages Product,923.38,7,0.2,244.0
ORD-00947,01/21/2012,01/23/2012,Standard Class,AA-10521,Corporate,United States,Chicago,CA,66408,East,PRD-00047,Groceries,Dairy,Dairy Product,4566.16,13,0.05,1408.02
ORD-00948,08/08/2016,08/14/2016,Standard Class,AA-10361,Corporate,United States,Houston,NY,78664,East,PRD-00048,Office Supplies,Paper,Paper Product,1407.87,13,0.1,551.01
ORD-00949,03/25/2011,03/28/2011,Same Day,AA-10346,Corporate,United States,New York,AZ,83841,East,PRD-00049,Technology,Machines,Machines Product,370.29,4,0.2,-71.26
ORD-00950,10/12/2011,10/18/2011,Second Class,AA-10403,Home Office,United States,Chicago,AZ,33190,Central,PRD-00050,Office Supplies,Binders,Binders Product,1633.53,6,0.1,-231.67
ORD-00951,12/28/2012,01/04/2013,Standard Class,AA-10574,Corporate,United States,Chicago,NY,55751,South,PRD-00051,Office Supplies,Binders,Binders Product,314.82,1,0.2,104.82
ORD-00952,08/14/2017,08/17/2017,Same Day,AA-10580,Home Office,United States,Phoenix,TX,68711,West,PRD-00052,Office Supplies,Appliances,Appliances Product,1674.37,16,0.05,667.08
ORD-00953,03/21/2017,03/25/2017,Standard Class,AA-10348,Corporate,United States,New York,TX,96462,West,PRD-00053,Furniture,Tables,Tables Product,951.32,12,0.15,-82.76
ORD-00954,10/30/2016,11/03/2016,Second Class,AA-10361,Corporate,United States,Houston,TX,67034,Central,PRD-00054,Furniture,Furnishings,Furnishings Product,5853.01,18,0.1,-45.71
ORD-00955,12/04/2011,12/07/2011,Same Day,AA-10566,Corporate,United States,New York,AZ,15456,South,PRD-00055,Technology,Accessories,Accessories Product,670.17,4,0.15,111.11
ORD-00956,01/01/2012,01/05/2012,Second Class,AA-10472,Corporate,United States,Phoenix,NY,99674,Central,PRD-00056,Office Supplies,Paper,Paper Product,543.61,2,0.0,206.6
ORD-00957,09/13/2016,09/15/2016,Second Class,AA-10583,Home Office,United States,Chicago,NY,36687,Central,PRD-00057,Office Supplies,Paper,Paper Product,912.45,2,0.0,67.83
ORD-00958,04/26/2013,04/27/2013,Second Class,AA-10607,Home Office,United States,Chicago,CA,61107,South,PRD-00058,Technology,Phones,Phones Product,1442.41,13,0.0,511.46
ORD-00959,03/03/2015,03/07/2015,First Class,AA-10520,Consumer,United States,Chicago,TX,11340,Central,PRD-00059,Technology,Copiers,Copiers Product,1516.94,5,0.2,305.09
ORD-00960,08/22/2015,08/26/2015,Standard Class,AA-10508,Home Office,United States,Houston,CA,96895,South,PRD-00060,Furniture,Tables,Tables Product,2146.86,16,0.0,377.68
ORD-00961,10/16/2011,10/22/2011,First Class,AA-10373,Home Office,United States,Houston,IL,80288,East,PRD-00061,Technology,Copiers,Copiers Product,681.36,16,0.2,-2.43
ORD-00962,03/12/2014,03/17/2014,Same Day,AA-10606,Consumer,United States,Los Angeles,AZ,14678,Central,PRD-00062,Furniture,Chairs,Chairs Product,814.02,4,0.05,301.29
ORD-00963,05/15/2016,05/21/2016,Standard Class,AA-10370,Consumer,United States,Houston,AZ,58614,Central,PRD-00063,Technology,Copiers,Copiers Product,836.43,2,0.05,-125.33
ORD-00964,08/07/2012,08/09/2012,First Class,AA-10541,Corporate,United States,Los Angeles,IL,70559,South,PRD-00064,Technology,Copiers,Copiers Product,2556.44,7,0.0,361.18
ORD-00965,08/20/2011,08/22/2011,First Class,AA-10515,Home Office,United States,Houston,NY,67741,West,PRD-00065,Groceries,Beverages,Beverages Product,2577.41,10,0.05,-230.99
ORD-00966,10/03/2013,10/09/2013,Standard Class,AA-10585,Corporate,United States,Phoenix,AZ,12288,South,PRD-00066,Furniture,Tables,Tables Product,1390.45,5,0.1,-230.78
ORD-00967,08/10/2014,08/15/2014,Standard Class,AA-10504,Corporate,United States,Phoenix,NY,39428,West,PRD-00067,Technology,Copiers,Copiers Product,1381.26,4,0.0,39.68
ORD-00968,04/27/2017,05/02/2017,Same Day,AA-10594,Corporate,United States,Los Angeles,TX,90295,East,PRD-00068,Technology,Phones,Phones Product,7507.73,16,0.15,-229.13
ORD-00969,11/14/2014,11/17/2014,Second Class,AA-10547,Corporate,United States,Chicago,CA,58244,West,PRD-00069,Groceries,Beverages,Beverages Product,4092.94,15,0.1,-268.89
ORD-00970,11/04/2015,11/08/2015,Second Class,AA-10468,Home Office,United States,Chicago,CA,63188,Central,PRD-00070,Office Supplies,Appliances,Appliances Product,3166.23,15,0.2,984.73
ORD-00971,09/08/2015,09/12/2015,Second Class,AA-10550,Home Office,United States,Phoenix,CA,42244,South,PRD-00071,Groceries,Dairy,Dairy Product,3082.6,13,0.1,-13.54
ORD-00972,02/21/2013,02/24/2013,Second Class,AA-10606,Corporate,United States,Los Angeles,TX,24240,Central,PRD-00072,Office Supplies,Paper,Paper Product,4179.31,15,0.15,104.02
ORD-00973,05/15/2014,05/20/2014,Same Day,AA-10526,Consumer,United States,Houston,NY,37060,Central,PRD-00073,Technology,Copiers,Copiers Product,1228.25,7,0.05,240.48
ORD-00974,05/13/2017,05/16/2017,Same Day,AA-10403,Consumer,United States,Los Angeles,TX,51446,West,PRD-00074,Furniture,Tables,Tables Product,3793.19,13,0.05,-415.7
ORD-00975,02/02/2012,02/03/2012,First Class,AA-10348,Corporate,United States,Los Angeles,CA,37919,East,PRD-00075,Technology,Phones,Phones Product,460.88,1,0.0,-0.5
ORD-00976,09/28/2011,09/29/2011,Second Class,AA-10500,Consumer,United States,Los Angeles,TX,25524,Central,PRD-00076,Furniture,Furnishings,Furnishings Product,2814.79,16,0.05,-73.62
ORD-00977,10/10/2012,10/11/2012,Standard Class,AA-10602,Consumer,United States,Houston,TX,59724,Central,PRD-00077,Groceries,Canned Goods,Canned Goods Product,3906.41,8,0.05,1349.71
ORD-00978,11/29/2012,12/03/2012,First Class,AA-10325,Corporate,United States,New York,IL,19029,South,PRD-00078,Furniture,Furnishings,Furnishings Product,5514.48,19,0.15,1855.03
ORD-00979,07/06/2012,07/09/2012,First Class,AA-10468,Home Office,United States,New York,IL,89011,Central,PRD-00079,Groceries,Beverages,Beverages Product,1986.08,4,0.05,748.64
ORD-00980,03/07/2011,03/08/2011,Same Day,AA-10528,Corporate,United States,Los Angeles,NY,95118,South,PRD-00080,Office Supplies,Paper,Paper Product,936.82,9,0.1,364.63
ORD-00981,06/09/2014,06/12/2014,Standard Class,AA-10449,Consumer,United States,Phoenix,NY,85189,West,PRD-00081,Groceries,Dairy,Dairy Product,328.06,11,0.15,64.18
ORD-00982,05/24/2014,05/27/2014,First Class,AA-10509,Home Office,United States,Houston,TX,54843,South,PRD-00082,Office Supplies,Binders,Binders Product,2604.09,13,0.1,567.99
ORD-00983,11/19/2014,11/20/2014,First Class,AA-10448,Home Office,United States,New York,NY,26846,West,PRD-00083,Office Supplies,Binders,Binders Product,1406.7,10,0.15,494.12
ORD-00984,09/22/2013,09/29/2013,Standard Class,AA-10353,Consumer,United States,New York,IL,90931,West,PRD-00084,Office Supplies,Paper,Paper Product,256.39,3,0.05,68.54
ORD-00985,10/01/2012,10/03/2012,Standard Class,AA-10613,Consumer,United States,New York,NY,10503,Central,PRD-00085,Groceries,Canned Goods,Canned Goods Product,1240.63,4,0.0,276.03
ORD-00986,08/12/2013,08/19/2013,Second Class,AA-10422,Home Office,United States,Houston,AZ,34387,Central,PRD-00086,Technology,Phones,Phones Product,2170.98,13,0.2,-183.27
ORD-00987,03/25/2014,03/28/2014,Second Class,AA-10346,Home Office,United States,Phoenix,CA,26254,West,PRD-00087,Groceries,Beverages,Beverages Product,222.59,17,0.05,85.59
ORD-00988,02/09/2013,02/13/2013,First Class,AA-10410,Consumer,United States,Houston,IL,55188,South,PRD-00088,Furniture,Tables,Tables Product,1220.32,6,0.2,-26.81
ORD-00989,12/13/2016,12/19/2016,Standard Class,AA-10318,Home Office,United States,Houston,NY,98347,Central,PRD-00089,Furniture,Bookcases,Bookcases Product,250.08,6,0.0,24.1
ORD-00990,02/19/2011,02/25/2011,First Class,AA-10360,Corporate,United States,Chicago,TX,58554,Central,PRD-00090,Furniture,Bookcases,Bookcases Product,6846.32,20,0.0,968.9
ORD-00991,05/14/2014,05/18/2014,Same Day,AA-10565,Corporate,United States,Chicago,TX,70768,Central,PRD-00091,Furniture,Tables,Tables Product,2381.94,8,0.0,510.97
ORD-00992,01/27/2016,01/31/2016,Second Class,AA-10393,Corporate,United States,Chicago,NY,66935,South,PRD-00092,Office Supplies,Binders,Binders Product,6654.49,14,0.05,1816.4
ORD-00993,09/10/2012,09/12/2012,Standard Class,AA-10409,Corporate,United States,Houston,CA,49783,East,PRD-00093,Office Supplies,Appliances,Appliances Product,201.73,1,0.05,-7.56
ORD-00994,07/21/2013,07/27/2013,Standard Class,AA-10412,Corporate,United States,New York,NY,52373,Central,PRD-00094,Groceries,Dairy,Dairy Product,3124.84,14,0.05,288.75
ORD-00995,10/25/2017,10/26/2017,First Class,AA-10463,Home Office,United States,Los Angeles,IL,92635,East,PRD-00095,Office Supplies,Pens,Pens Product,8028.01,17,0.05,399.85
ORD-00996,12/08/2017,12/15/2017,Second Class,AA-10534,Corporate,United States,Phoenix,TX,18273,West,PRD-00096,Technology,Copiers,Copiers Product,2518.2,17,0.1,715.86
ORD-00997,01/06/2016,01/09/2016,Same Day,AA-10504,Corporate,United States,Phoenix,IL,85657,East,PRD-00097,Groceries,Beverages,Beverages Product,3309.9,7,0.05,1145.51
ORD-00998,03/07/2013,03/11/2013,Standard Class,AA-10380,Corporate,United States,Phoenix,NY,60350,South,PRD-00098,Furniture,Tables,Tables Product,5863.39,19,0.05,546.19
ORD-00999,12/29/2017,01/02/2018,Second Class,AA-10479,Corporate,United States,Los Angeles,IL,17736,Central,PRD-00099,Technology,Accessories,Accessories Product,4579.11,15,0.1,-731.95
ORD-01000,10/07/2013,10/14/2013,First Class,AA-10429,Corporate,United States,Houston,IL,89268,South,PRD-00000,Technology,Machines,Machines Product,4970.04,12,0.15,681.53
ORD-01001,02/09/2013,02/16/2013,Same Day,AA-10376,Corporate,United States,New York,IL,44208,South,PRD-00001,Furniture,Chairs,Chairs Product,1865.61,7,0.2,-56.95
ORD-01002,08/13/2012,08/15/2012,Same Day,AA-10466,Home Office,United States,Houston,AZ,30575,Central,PRD-00002,Technology,Phones,Phones Product,679.95,14,0.15,180.51
ORD-01003,07/10/2014,07/12/2014,Second Class,AA-10370,Corporate,United States,New York,NY,16871,East,PRD-00003,Furniture,Furnishings,Furnishings Product,962.21,9,0.2,69.28
ORD-01004,03/13/2017,03/19/2017,Same Day,AA-10559,Home Office,United States,Chicago,TX,33330,East,PRD-00004,Furniture,Tables,Tables Product,4593.43,11,0.15,597.5
ORD-01005,11/16/2017,11/17/2017,Second Class,AA-10332,Corporate,United States,New York,NY,28338,South,PRD-00005,Furniture,Bookcases,Bookcases Product,7232.93,19,0.0,2386.55
ORD-01006,02/23/2012,02/27/2012,First Class,AA-10582,Consumer,United States,Houston,TX,81448,West,PRD-00006,Office Supplies,Pens,Pens Product,1139.35,3,0.1,3.3
ORD-01007,11/19/2016,11/20/2016,First Class,AA-10528,Consumer,United States,Los Angeles,NY,94509,West,PRD-00007,Groceries,Beverages,Beverages Product,7437.5,18,0.05,513.92
ORD-01008,08/03/2011,08/10/2011,Second Class,AA-10430,Home Office,United States,Chicago,IL,60793,Central,PRD-00008,Groceries,Snacks,Snacks Product,234.62,2,0.05,86.8
ORD-01009,03/20/2011,03/21/2011,Second Class,AA-10576,Home Office,United States,New York,CA,40081,Central,PRD-00009,Furniture,Furnishings,Furnishings Product,338.12,1,0.15,43.96
ORD-01010,01/30/2011,02/01/2011,Standard Class,AA-10493,Home Office,United States,Phoenix,IL,44818,East,PRD-00010,Technology,Machines,Machines Product,7655.16,17,0.05,293.26
ORD-01011,09/23/2016,09/26/2016,Same Day,AA-10513,Consumer,United States,Chicago,TX,13777,Central,PRD-00011,Office Supplies,Pens,Pens Product,2711.53,20,0.05,-10.21
ORD-01012,10/07/2017,10/13/2017,Second Class,AA-10577,Consumer,United States,Phoenix,IL,98369,South,PRD-00012,Groceries,Beverages,Beverages Product,391.32,6,0.15,110.66
ORD-01013,08/26/2017,09/02/2017,First Class,AA-10470,Consumer,United States,Phoenix,NY,50619,West,PRD-00013,Furniture,Furnishings,Furnishings Product,654.87,2,0.05,91.75
ORD-01014,06/05/2013,06/09/2013,Same Day,AA-10407,Home Office,United States,Los Angeles,TX,72937,East,PRD-00014,Furniture,Tables,Tables Product,7582.87,16,0.15,1759.09
ORD-01015,10/14/2013,10/15/2013,First Class,AA-10354,Corporate,United States,Houston,AZ,30904,West,PRD-00015,Technology,Phones,Phones Product,313.45,1,0.0,115.37
ORD-01016,08/08/2011,08/12/2011,Standard Class,AA-10503,Corporate,United States,New York,NY,49590,South,PRD-00016,Office Supplies,Pens,Pens Product,5229.07,14,0.1,-807.06
ORD-01017,12/12/2013,12/13/2013,Standard Class,AA-10548,Home Office,United States,Los Angeles,TX,85992,East,PRD-00017,Office Supplies,Appliances,Appliances Product,441.34,1,0.15,-42.04
ORD-01018,01/11/2014,01/12/2014,Standard Class,AA-10326,Corporate,United States,Houston,TX,64057,South,PRD-00018,Groceries,Snacks,Snacks Product,577.92,5,0.15,119.52
ORD-01019,02/24/2011,02/27/2011,Standard Class,AA-10610,Home Office,United States,Chicago,CA,40778,Central,PRD-00019,Technology,Phones,Phones Product,3220.67,9,0.15,-252.44
ORD-01020,01/08/2011,01/09/2011,First Class,AA-10337,Corporate,United States,Houston,AZ,31482,East,PRD-00020,Groceries,Dairy,Dairy Product,2885.03,8,0.0,-81.04
ORD-01021,03/01/2015,03/05/2015,First Class,AA-10597,Corporate,United States,Los Angeles,TX,98566,Central,PRD-00021,Office Supplies,Paper,Paper Product,2513.17,12,0.2,103.21
ORD-01022,01/15/2015,01/19/2015,Second Class,AA-10536,Consumer,United States,Chicago,AZ,91928,South,PRD-00022,Technology,Machines,Machines Product,865.37,5,0.1,162.07
ORD-01023,09/18/2017,09/22/2017,Standard Class,AA-10489,Home Office,United States,Phoenix,NY,78100,West,PRD-00023,Office Supplies,Pens,Pens Product,2898.67,7,0.15,-437.57
ORD-01024,06/15/2017,06/18/2017,First Class,AA-10317,Home Office,United States,Houston,AZ,96100,Central,PRD-00024,Furniture,Tables,Tables Product,2761.32,8,0.1,258.21
ORD-01025,06/16/2013,06/22/2013,Second Class,AA-10610,Home Office,United States,New York,AZ,24129,Central,PRD-00025,Furniture,Furnishings,Furnishings Product,482.6,4,0.15,-51.43
ORD-01026,08/14/2012,08/15/2012,Second Class,AA-10351,Consumer,United States,New York,NY,48769,West,PRD-00026,Furniture,Tables,Tables Product,2059.2,13,0.05,257.77
ORD-01027,04/28/2013,05/01/2013,Same Day,AA-10410,Consumer,United States,Phoenix,IL,54979,Central,PRD-00027,Technology,Phones,Phones Product,2085.96,9,0.0,110.87
ORD-01028,03/16/2015,03/21/2015,Standard Class,AA-10421,Home Office,United States,Houston,NY,75535,East,PRD-00028,Furniture,Furnishings,Furnishings Product,5978.97,20,0.15,1082.98
ORD-01029,12/10/2014,12/15/2014,First Class,AA-10330,Home Office,United States,Houston,NY,59803,West,PRD-00029,Furniture,Furnishings,Furnishings Product,4926.09,13,0.0,264.14
